image_id,nose_x,nose_y,left_eye_inner_x,left_eye_inner_y,left_eye_x,left_eye_y,left_eye_outer_x,left_eye_outer_y,right_eye_inner_x,right_eye_inner_y,right_eye_x,right_eye_y,right_eye_outer_x,right_eye_outer_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_pinky_x,left_pinky_y,right_pinky_x,right_pinky_y,left_index_x,left_index_y,right_index_x,right_index_y,left_thumb_x,left_thumb_y,right_thumb_x,right_thumb_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,left_heel_x,left_heel_y,right_heel_x,right_heel_y,left_foot_index_x,left_foot_index_y,right_foot_index_x,right_foot_index_y,class
011,0.4717201888561249,0.1746002584695816,0.4735802412033081,0.1578211486339569,0.47725269198417664,0.15878616273403168,0.4807209074497223,0.15989485383033752,0.4619854688644409,0.1561271846294403,0.456815242767334,0.15616068243980408,0.45146796107292175,0.15689539909362793,0.4769442081451416,0.1702461838722229,0.4374263882637024,0.1689828485250473,0.4756668210029602,0.19739097356796265,0.46273159980773926,0.19470131397247314,0.501481294631958,0.28873521089553833,0.3904888927936554,0.27727359533309937,0.5356525182723999,0.4264940321445465,0.36127984523773193,0.41312500834465027,0.5525605082511902,0.3253317177295685,0.36481842398643494,0.2796592116355896,0.5545709729194641,0.2983863353729248,0.35904160141944885,0.2443166971206665,0.5512920022010803,0.28097450733184814,0.3594786524772644,0.2366870939731598,0.5499018430709839,0.29029881954193115,0.36303356289863586,0.2477295994758606,0.4883703589439392,0.5037137269973755,0.4258839786052704,0.522074282169342,0.5492677688598633,0.5762807130813599,0.5404052734375,0.5035914778709412,0.577945351600647,0.83646559715271,0.6230587959289551,0.7199769616127014,0.567772388458252,0.8682501316070557,0.6166471838951111,0.7502557635307312,0.6275843977928162,0.9197224378585815,0.6962325572967529,0.7811411619186401,crossed_legs
012,0.319588840007782,0.17747843265533447,0.319917231798172,0.15826992690563202,0.3228202164173126,0.15763261914253235,0.32542484998703003,0.15681573748588562,0.3076360523700714,0.15795999765396118,0.30111923813819885,0.1568143367767334,0.29367947578430176,0.15576037764549255,0.3206005096435547,0.15923956036567688,0.2765597701072693,0.1622491478919983,0.32337620854377747,0.1991083174943924,0.31124910712242126,0.20153194665908813,0.33859983086586,0.27019479870796204,0.24121052026748657,0.2823135554790497,0.3823350965976715,0.38989847898483276,0.252164363861084,0.4291033148765564,0.4285159707069397,0.3437082767486572,0.31286412477493286,0.3761919140815735,0.4533143937587738,0.3497890532016754,0.3357069790363312,0.3709513247013092,0.44495561718940735,0.3227494955062866,0.3382894992828369,0.3475956916809082,0.4370417296886444,0.3205328583717346,0.3327382206916809,0.3472750782966614,0.35142260789871216,0.5127097964286804,0.3066965937614441,0.5231528282165527,0.48323872685432434,0.5859419107437134,0.4728529751300812,0.46262356638908386,0.5104925036430359,0.8331449031829834,0.5908466577529907,0.6555314660072327,0.4980603754520416,0.8710891604423523,0.5902733206748962,0.7146663069725037,0.552220344543457,0.926173985004425,0.6738611459732056,0.7316720485687256,crossed_legs
013,0.5163718461990356,0.3685113191604614,0.5248715281486511,0.35574042797088623,0.5294044017791748,0.3554779291152954,0.5335652828216553,0.35508763790130615,0.5062013864517212,0.3537246286869049,0.4963635802268982,0.35175594687461853,0.4859344959259033,0.3494478166103363,0.5263502597808838,0.35280072689056396,0.4595719575881958,0.3454641103744507,0.516706109046936,0.3792235255241394,0.4963322877883911,0.37790557742118835,0.5512769222259521,0.3979053199291229,0.38734546303749084,0.4104880690574646,0.616364598274231,0.4607493281364441,0.3542651832103729,0.5091524720191956,0.630917489528656,0.4922603368759155,0.4815181791782379,0.49393925070762634,0.6366658210754395,0.512938380241394,0.5160614252090454,0.4989372789859772,0.6242278218269348,0.503825306892395,0.5269862413406372,0.4897255003452301,0.6126947999000549,0.49826502799987793,0.5192117094993591,0.4873878061771393,0.5208268761634827,0.5428162217140198,0.4257446229457855,0.5536321997642517,0.605819582939148,0.5976876616477966,0.5997841358184814,0.5110548734664917,0.568516731262207,0.777554988861084,0.7362418174743652,0.6785916686058044,0.549167811870575,0.7919027209281921,0.735653817653656,0.7163122892379761,0.6038665771484375,0.8521476984024048,0.8738952875137329,0.7340835928916931,crossed_legs
014,0.4920661449432373,0.2283409684896469,0.49915561079978943,0.21495777368545532,0.5035496950149536,0.21512652933597565,0.5077666640281677,0.21492116153240204,0.481377512216568,0.21143949031829834,0.4721650183200836,0.2090604603290558,0.46172448992729187,0.20690244436264038,0.49596521258354187,0.21511434018611908,0.4332272708415985,0.20713216066360474,0.4906630516052246,0.24365366995334625,0.4715670049190521,0.24050402641296387,0.47904831171035767,0.29508358240127563,0.36600029468536377,0.29650211334228516,0.5033868551254272,0.39924320578575134,0.3366289436817169,0.42526423931121826,0.5890156030654907,0.3941195011138916,0.49630317091941833,0.3997534513473511,0.6108209490776062,0.3974452018737793,0.5411611795425415,0.4015684425830841,0.6167409420013428,0.3831270635128021,0.5444620847702026,0.38589704036712646,0.6061203479766846,0.3815401792526245,0.5301724076271057,0.38335099816322327,0.47190457582473755,0.5044618844985962,0.41080808639526367,0.5116338133811951,0.6508969068527222,0.6069537997245789,0.7048056125640869,0.5464924573898315,0.5193068981170654,0.742672324180603,0.7392827272415161,0.7029175162315369,0.4749239981174469,0.7677909135818481,0.7120079398155212,0.7397105097770691,0.5932661294937134,0.81040358543396,0.8527793884277344,0.7591996788978577,crossed_legs
015,0.8644200563430786,0.4203529357910156,0.8598552942276001,0.4051472842693329,0.8601559400558472,0.40476781129837036,0.8600412607192993,0.40432772040367126,0.8504697680473328,0.40436914563179016,0.8438655138015747,0.4035264849662781,0.8353582620620728,0.4027211368083954,0.8282365202903748,0.4057444632053375,0.7967118620872498,0.4061388075351715,0.8554667830467224,0.43483373522758484,0.8440423607826233,0.4355888366699219,0.7770143151283264,0.4887771010398865,0.7317724227905273,0.4815942347049713,0.8209794759750366,0.552439272403717,0.8564227819442749,0.5589634776115417,0.8616324663162231,0.5879327654838562,1.0380226373672485,0.5622742772102356,0.8643592000007629,0.5931657552719116,1.0831176042556763,0.5653517246246338,0.8705247640609741,0.5823531150817871,1.0841495990753174,0.5470277070999146,0.8695858716964722,0.5818170309066772,1.064468264579773,0.5484827160835266,0.6884157061576843,0.689692497253418,0.6466321349143982,0.6890053153038025,0.7959328293800354,0.810150146484375,0.8801263570785522,0.7257294058799744,0.6501993536949158,0.9302048683166504,0.794415295124054,0.880650520324707,0.6025696396827698,0.9423108100891113,0.7476388812065125,0.8902472853660583,0.6720255613327026,0.9964098930358887,0.8387561440467834,0.9494441747665405,crossed_legs
016,0.5022580027580261,0.15415123105049133,0.5104520916938782,0.13751107454299927,0.5148711204528809,0.13762223720550537,0.5194298028945923,0.13789331912994385,0.49410027265548706,0.1366843283176422,0.48786064982414246,0.13644495606422424,0.4820104241371155,0.13611459732055664,0.5248842239379883,0.1444404423236847,0.4756734371185303,0.14352023601531982,0.5108000040054321,0.17328494787216187,0.4912474751472473,0.1749710738658905,0.5573558807373047,0.24136683344841003,0.4376896321773529,0.27826642990112305,0.5564011335372925,0.37144529819488525,0.42769134044647217,0.4051050543785095,0.45760583877563477,0.37485289573669434,0.5155501961708069,0.35266441106796265,0.43672433495521545,0.38453131914138794,0.5412163734436035,0.3475821614265442,0.4345140755176544,0.3701704442501068,0.5420703887939453,0.32542288303375244,0.4415741562843323,0.3689930737018585,0.5353225469589233,0.32452845573425293,0.5504276752471924,0.4734768271446228,0.4721851646900177,0.5080656409263611,0.5622307658195496,0.5850955247879028,0.5523366332054138,0.4959504306316376,0.5678679347038269,0.8164518475532532,0.6444125771522522,0.7140020728111267,0.5682846903800964,0.8410751223564148,0.6407634615898132,0.7512259483337402,0.5616267919540405,0.925457775592804,0.7057955265045166,0.7956926226615906,crossed_legs
017,0.23858791589736938,0.1887897253036499,0.24230380356311798,0.16372588276863098,0.24665598571300507,0.16254529356956482,0.25121456384658813,0.16147443652153015,0.2258487343788147,0.16653881967067719,0.21822215616703033,0.1676083207130432,0.21130582690238953,0.16888068616390228,0.2538897395133972,0.16707171499729156,0.19863201677799225,0.1790042221546173,0.24838122725486755,0.2114420235157013,0.22715847194194794,0.21845592558383942,0.29557275772094727,0.27167901396751404,0.16288527846336365,0.2871452271938324,0.37283313274383545,0.3667445182800293,0.14899638295173645,0.4129400849342346,0.4332132637500763,0.2770012319087982,0.1893772929906845,0.2709028124809265,0.4583945572376251,0.25273412466049194,0.19383886456489563,0.23409682512283325,0.45392343401908875,0.24108844995498657,0.19605258107185364,0.2228332757949829,0.4440508484840393,0.24757304787635803,0.19727471470832825,0.23374205827713013,0.3081094026565552,0.5402366518974304,0.23878490924835205,0.5641477704048157,0.4576031565666199,0.5837236642837524,0.3651619851589203,0.416742205619812,0.4838823676109314,0.8672325611114502,0.49645018577575684,0.5584450364112854,0.4618062674999237,0.9254438877105713,0.5028601288795471,0.585817277431488,0.563392162322998,0.9261305928230286,0.5751156210899353,0.5544176697731018,crossed_legs
018,0.7878992557525635,0.3982784152030945,0.7965301871299744,0.3793407380580902,0.800127387046814,0.37861624360084534,0.8040900826454163,0.3778458833694458,0.7915339469909668,0.37921378016471863,0.7911730408668518,0.37875083088874817,0.7909144163131714,0.3781771957874298,0.8253802061080933,0.38192611932754517,0.8108730316162109,0.3819529116153717,0.7959040403366089,0.41866010427474976,0.7897600531578064,0.41743502020835876,0.8603833913803101,0.48394882678985596,0.8060850501060486,0.4674297273159027,0.7760804891586304,0.6047492027282715,0.7388587594032288,0.5412105321884155,0.6792744994163513,0.5566593408584595,0.6702167391777039,0.5418629050254822,0.6523361206054688,0.5513702034950256,0.6462112665176392,0.5396507978439331,0.6554111242294312,0.5282726287841797,0.6504647731781006,0.5171164274215698,0.663475513458252,0.5287666916847229,0.6564552783966064,0.5160811543464661,0.7510337829589844,0.7072226405143738,0.7259484529495239,0.6635421514511108,0.5992250442504883,0.6350662112236023,0.5844522714614868,0.6124981045722961,0.5451456904411316,0.831579327583313,0.5303150415420532,0.8010776042938232,0.5576919913291931,0.8723768591880798,0.5349185466766357,0.8393668532371521,0.4692520499229431,0.8685857653617859,0.4609302282333374,0.8237143754959106,crossed_legs
019,0.40875518321990967,0.1663559377193451,0.42789068818092346,0.1475766897201538,0.4377869665622711,0.14854565262794495,0.44949713349342346,0.1499442458152771,0.3934670388698578,0.14618998765945435,0.3787216544151306,0.1464206576347351,0.36577314138412476,0.14690229296684265,0.461760938167572,0.16120678186416626,0.34321123361587524,0.1578679084777832,0.4267803132534027,0.19096750020980835,0.38178443908691406,0.18954998254776,0.5379451513290405,0.2980732023715973,0.23770210146903992,0.26251524686813354,0.5918958187103271,0.4301638603210449,0.2153453826904297,0.3721211850643158,0.6688094139099121,0.5255661010742188,0.3354019522666931,0.4550892412662506,0.702378511428833,0.5611211061477661,0.3478146493434906,0.49698150157928467,0.6768181920051575,0.5490604043006897,0.39672353863716125,0.4901517927646637,0.6587898135185242,0.5416102409362793,0.40442028641700745,0.4820440411567688,0.45539426803588867,0.5515875816345215,0.28464341163635254,0.549371600151062,0.6017366647720337,0.6070035696029663,0.32387152314186096,0.47131049633026123,0.6096916794776917,0.8860188126564026,0.7055531144142151,0.5711313486099243,0.5700931549072266,0.9188087582588196,0.738160252571106,0.611257791519165,0.7047960162162781,0.9580000042915344,0.8611369132995605,0.595886766910553,crossed_legs
020,0.5294227004051208,0.1564841866493225,0.5422047972679138,0.14008882641792297,0.5489792823791504,0.14100736379623413,0.556379497051239,0.14192742109298706,0.5197011828422546,0.1373424232006073,0.5105491280555725,0.1364547312259674,0.5007954239845276,0.13553956151008606,0.5637316107749939,0.15314561128616333,0.48403966426849365,0.1448453664779663,0.5390132069587708,0.1794617772102356,0.5099648833274841,0.17498573660850525,0.6123003363609314,0.26345834136009216,0.41467931866645813,0.26991671323776245,0.6275070905685425,0.40608522295951843,0.43384501338005066,0.40273237228393555,0.6047358512878418,0.4466922879219055,0.5643088817596436,0.4435795247554779,0.6140797734260559,0.4865337610244751,0.5883467793464661,0.4755483865737915,0.6089475154876709,0.4811612367630005,0.6113089323043823,0.4715297520160675,0.6241771578788757,0.4783671200275421,0.6007915139198303,0.4607583284378052,0.5798977613449097,0.528628408908844,0.4682178795337677,0.5230309963226318,0.4717603325843811,0.47971442341804504,0.47773534059524536,0.5353440642356873,0.39025789499282837,0.754757821559906,0.4884573817253113,0.8306131362915039,0.390033483505249,0.7828260660171509,0.4799347519874573,0.8535020351409912,0.32307708263397217,0.8618142008781433,0.5224615931510925,0.9340367317199707,crossed_legs
021,0.48296889662742615,0.2687823176383972,0.48344650864601135,0.2548736333847046,0.48907235264778137,0.2548956274986267,0.49461397528648376,0.2547932267189026,0.46038123965263367,0.25599056482315063,0.45000430941581726,0.2574695944786072,0.43830910325050354,0.2588685154914856,0.4900457262992859,0.2639288902282715,0.4085331857204437,0.2709420323371887,0.4921771287918091,0.29054415225982666,0.4651910662651062,0.29026228189468384,0.5586854815483093,0.4101645350456238,0.28853705525398254,0.3831128478050232,0.5844050645828247,0.5368002653121948,0.2216230034828186,0.5217963457107544,0.5034462809562683,0.5465266704559326,0.2680469751358032,0.5337585806846619,0.4726303219795227,0.5632888674736023,0.27204352617263794,0.5439354181289673,0.4620247185230255,0.5443090200424194,0.2795630693435669,0.5232784748077393,0.4708082973957062,0.5382069945335388,0.2859049439430237,0.5200567245483398,0.45020633935928345,0.611356258392334,0.2970634400844574,0.6021428108215332,0.42633163928985596,0.6697423458099365,0.3270307183265686,0.5321857333183289,0.42272835969924927,0.8772071599960327,0.5671480894088745,0.6705777645111084,0.41245371103286743,0.9006415605545044,0.5816159248352051,0.6763713359832764,0.39551058411598206,0.9417545199394226,0.6508492231369019,0.7105258703231812,crossed_legs
