class,image_id,nose_x,nose_y,nose_z,nose_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,shoulder_midpoint_x,shoulder_midpoint_y,shoulder_midpoint_z,shoulder_midpoint_visibility
crossed_legs,012,180.3958420753479,97.45233106613159,-0.4500146508216858,0.9999996423721313,242.40041160583496,166.88476502895355,0.2050633579492569,0.999964714050293,120.8375186920166,168.74184393882751,0.19272205233573914,0.9999555349349976,258.1482267379761,263.7721606492996,-0.059674471616744995,0.9934343099594116,109.49342918395996,255.39780521392822,-0.02844974771142006,0.96897292137146,225.2414836883545,336.87771463394165,0.001305410056374967,0.9991115927696228,152.60308599472046,337.93079924583435,-1.8393619029666297e-05,0.9989331364631653,192.76202487945557,342.27821588516235,-1.3997780084609985,0.9946147799491882,183.68187284469604,417.1055152416229,-0.7433474063873291,0.9872449040412903,126.14455127716064,473.64210391044617,-1.3189259767532349,0.9648655652999878,183.57506275177002,541.294938325882,-0.6862671375274658,0.9474808573722839,181.61896514892578,167.81330448389053,0.19889270514249802,0.9999555349349976
crossed_legs,013,342.0601136684418,129.73651054501534,-0.1385919451713562,0.9999661445617676,388.93155312538147,169.94339311122894,-0.09437374770641327,0.9995681643486023,323.5229938030243,174.47975715994835,0.15936705470085144,0.999291181564331,387.3645658493042,235.93075329065323,-0.14599747955799103,0.9718780517578125,297.35185861587524,228.41318929195404,0.044404592365026474,0.7742455005645752,356.5308437347412,272.0781986117363,-0.1135580986738205,0.9926873445510864,322.5949559211731,263.73142755031586,0.11331935971975327,0.9979475140571594,287.94298589229584,237.55360293388367,-0.2001485675573349,0.8821622729301453,238.6242892742157,266.7057275176048,-0.030253244563937187,0.9728856086730957,222.08634853363037,256.1167380809784,-0.14755095541477203,0.8583809733390808,226.71887755393982,371.2012996673584,-0.03820144385099411,0.92701655626297,356.2272734642029,172.21157513558865,0.032496653497219086,0.999291181564331
crossed_legs,014,364.32120394706726,70.43321514129639,-0.2725328803062439,0.9999971389770508,408.0008511543274,109.4486825466156,-0.10097576677799225,0.9999575614929199,339.0436713695526,107.4608359336853,0.09432227909564972,0.9994959831237793,434.97672843933105,176.61943531036377,-0.21619901061058044,0.9959397315979004,314.33935475349426,159.29539275169373,0.044083502143621445,0.3435295820236206,381.15425205230713,215.12247133255005,-0.11806946992874146,0.9990768432617188,348.2080500125885,211.58794355392456,0.11820627003908157,0.9994022846221924,296.93847119808197,181.8851137161255,-0.3207157850265503,0.9932541251182556,294.1203052997589,241.78633975982666,-0.15425695478916168,0.9939524531364441,227.48653972148895,280.53348684310913,-0.3310244083404541,0.9986205101013184,300.6583195924759,340.140043258667,-0.15097489953041077,0.994602620601654,373.52226126194,108.45475924015045,-0.0033267438411712646,0.9994959831237793
crossed_legs,015,110.52158951759338,87.18970236182213,-0.24548950791358948,0.9999992847442627,138.7875336408615,116.60233730077744,-0.07949390262365341,0.9999936819076538,95.92963695526123,120.43601033091545,0.20996883511543274,0.9999539852142334,145.12198209762573,163.14730846881866,-0.4236200153827667,0.9986065030097961,88.552625477314,153.14513379335403,0.1850845068693161,0.8019203543663025,121.1679869890213,191.711964905262,-0.17529436945915222,0.9996966123580933,96.94876313209534,183.24912124872208,0.17556872963905334,0.9994204044342041,59.43320989608765,209.65705901384354,-0.3564739525318146,0.9620746374130249,45.2532933652401,185.00604540109634,-0.14537474513053894,0.800164520740509,56.0823979973793,264.05240213871,-0.3139880895614624,0.8909060955047607,41.733613312244415,245.4044045805931,-0.07876420766115189,0.5977038145065308,117.35858529806137,118.51917381584644,0.06523746624588966,0.9999539852142334
crossed_legs,016,34.12608593702316,31.025304317474365,-0.649401843547821,0.9999992847442627,60.92287480831146,55.705252170562744,0.00655191158875823,0.999990701675415,19.22742873430252,55.63475227355957,0.1514401137828827,0.9999934434890747,64.04781997203827,86.67305564880371,-0.28134074807167053,0.9909067153930664,13.504651486873627,83.34708213806152,-0.07684507220983505,0.9801596403121948,49.06837463378906,102.1719617843628,-0.013608059845864773,0.9999971389770508,26.318964064121246,103.12823247909546,0.015064696781337261,0.9999910593032837,51.74892604351044,121.51571273803711,-1.1522935628890991,0.9976321458816528,14.729691445827484,99.91234493255615,-1.5831844806671143,0.9985405206680298,51.349464654922485,168.3941831588745,-0.7298411130905151,0.9760211706161499,67.88678526878357,109.95103931427002,-1.2569583654403687,0.9944683313369751,40.07515177130699,55.67000222206116,0.07899601268582046,0.999990701675415
crossed_legs,017,80.57300567626953,35.00584888458252,-0.7269240021705627,0.9999966621398926,93.15934181213379,58.02210330963135,-0.6111542582511902,0.9999408721923828,77.74356842041016,54.54777193069458,0.38440632820129395,0.9984277486801147,90.57453632354736,92.54817724227905,-0.6227118372917175,0.9986072182655334,70.82891082763672,82.33841228485107,0.5524821877479553,0.10527737438678741,73.6303768157959,109.48146152496338,-0.3791066110134125,0.9987912774085999,65.64175605773926,101.99599409103394,0.37870028614997864,0.9990041851997375,19.34152913093567,102.92644023895264,-0.49690696597099304,0.8889051079750061,20.735371112823486,109.92885971069336,0.2672080993652344,0.7270460724830627,11.092056274414062,126.48558044433594,0.13755884766578674,0.7517299652099609,18.724677562713623,151.23498058319092,0.5896162986755371,0.60243821144104,85.45145511627197,56.284937620162964,-0.11337396502494812,0.9984277486801147
crossed_legs,018,173.47910141944885,121.47959089279175,-0.11640476435422897,0.9999884366989136,182.4776326417923,146.57503724098206,0.184722438454628,0.9999480247497559,141.5712103843689,174.39040803909302,-0.135274738073349,0.999992847442627,236.4763162136078,179.3935296535492,0.099431611597538,0.6508253812789917,185.87503337860107,219.15290594100952,-0.25110191106796265,0.9974055886268616,261.60892152786255,229.63056707382202,0.12987859547138214,0.9999182224273682,248.78473734855652,248.11700677871704,-0.12994231283664703,0.9997965693473816,344.6177716255188,247.85903406143188,0.05047307908535004,0.9430280327796936,291.9507372379303,183.45734167099,-0.14968426525592804,0.9870027899742126,358.0664234161377,343.3353981971741,0.11424852162599564,0.9482865333557129,367.4411344528198,219.94973230361938,-0.0023564337752759457,0.9799507856369019,162.0244215130806,160.48272264003754,0.024723850190639496,0.9999480247497559
crossed_legs,019,397.0819880962372,75.0251092016697,-0.1351814717054367,0.9998480081558228,425.89683294296265,151.1920177936554,-0.3913837671279907,0.9998711347579956,413.42090463638306,135.79834121465683,0.2833787202835083,0.9995694756507874,386.7220416069031,237.39552050828934,-0.4714334011077881,0.9902458190917969,380.31576776504517,213.46744337677956,0.33902743458747864,0.032107166945934296,350.8456678390503,291.4526754617691,-0.21093176305294037,0.9996342658996582,341.78984785079956,282.2327250242233,0.21086575090885162,0.9998806715011597,218.64223766326904,231.91495928168297,-0.24216312170028687,0.9710015654563904,212.6662952899933,300.20519655942917,0.16491469740867615,0.9483528733253479,189.2097283601761,287.31140381097794,0.1461210548877716,0.9182725548744202,181.881289601326,425.80859047174454,0.27888694405555725,0.9558343887329102,419.65886878967285,143.4951795041561,-0.05400252342224121,0.9995694756507874
crossed_legs,020,307.381897687912,62.893702268600464,0.08765432983636856,0.9999970197677612,341.10179901123047,98.4776680469513,0.2259996235370636,0.9998534917831421,267.86605489254,113.5327033996582,0.25025421380996704,0.9999830722808838,340.517493724823,151.54968166351318,0.13712960481643677,0.8695597648620605,261.74710035324097,165.28286218643188,0.10906834155321121,0.9913647174835205,336.86173725128174,193.1785454750061,0.0029065015260130167,0.9999082088470459,288.97732079029083,207.29078149795532,-0.0025323356967419386,0.9999374151229858,344.08522868156433,238.71897411346436,-0.3003007769584656,0.9699702262878418,338.03001952171326,202.34777569770813,-0.4418295621871948,0.9906269311904907,347.53517603874207,333.1123538017273,-0.359845906496048,0.957578182220459,394.38049721717834,291.3128457069397,-0.49603235721588135,0.9693447947502136,304.4839269518852,106.00518572330475,0.23812691867351532,0.9998534917831421
crossed_legs,021,277.1444356441498,88.11285781860352,-0.049820054322481155,0.9999946355819702,342.9887080192566,154.97663569450378,-0.09486816078424454,0.9997405409812927,249.53999876976013,148.24868935346603,0.42492881417274475,0.9995966553688049,312.15964794158936,235.43581652641296,-0.2580464482307434,0.9749658107757568,207.69890427589417,215.09120965003967,0.24866542220115662,0.8840639591217041,311.3293468952179,297.2107797861099,-0.19088758528232574,0.9993008375167847,259.6037721633911,292.40700459480286,0.190858393907547,0.9993791580200195,200.2472484111786,285.64428555965424,-0.7237064838409424,0.9936622381210327,191.85710728168488,347.34541726112366,-0.12699508666992188,0.9905806183815002,125.48030018806458,422.6466028690338,-0.745391309261322,0.9979544878005981,253.41132402420044,448.81452798843384,-0.10497942566871643,0.9886159300804138,296.26435339450836,151.6126625239849,0.1650303266942501,0.9995966553688049
crossed_legs,022,294.1949758529663,118.42912673950195,0.037529002875089645,0.9999997615814209,313.38968539237976,153.91033387184143,0.21450109779834747,0.9999569654464722,270.5974395275116,136.96005749702454,0.2075003683567047,0.99996018409729,323.1854989528656,186.84809732437134,0.11959594488143921,0.8877947926521301,259.78450870513916,100.4858329296112,0.15158575773239136,0.9447060227394104,304.87029325962067,205.6443328857422,0.0014157976256683469,0.9999185800552368,280.22994089126587,209.55193376541138,-0.0011018705554306507,0.9998788833618164,298.3026040792465,219.4160099029541,-0.2997111678123474,0.9943171143531799,313.3093972206116,216.39504432678223,-0.26492470502853394,0.9881259202957153,297.00568199157715,296.64367389678955,-0.413078635931015,0.9892097115516663,320.2703926563263,281.3269329071045,-0.3354601263999939,0.936094343662262,291.9935624599457,145.43519568443298,0.2110007330775261,0.9999569654464722
crossed_legs,023,211.9784835577011,121.69749855995178,-0.03302847594022751,0.996269941329956,212.26532864570618,148.88840174674988,0.19402258098125458,0.9994930028915405,159.58388543128967,156.5558795928955,-0.05464056879281998,0.9998156428337097,226.1225162744522,199.15381908416748,0.15148678421974182,0.1451326459646225,169.9627275466919,212.03287839889526,-0.19010771811008453,0.9716238975524902,219.1386308670044,240.86159706115723,0.10750491172075272,0.9999305009841919,192.77045953273773,249.9237642288208,-0.10732267051935196,0.9996752738952637,295.23421704769135,257.3449788093567,-0.04894935339689255,0.8829889893531799,265.80276560783386,212.25563764572144,-0.2085147500038147,0.9673433303833008,304.24768602848053,350.9802231788635,-0.10903611779212952,0.9455191493034363,332.0616645812988,251.9198670387268,-0.15106803178787231,0.958698034286499,185.92460703849792,152.7221406698227,0.0696910060942173,0.9994930028915405
crossed_legs,024,247.0535930097103,99.35298299789429,-0.20410650968551636,0.9999550580978394,273.2001546025276,160.24579775333405,0.3273002803325653,0.9999803304672241,167.05167743563652,178.10840213298798,-0.18910323083400726,0.9994669556617737,305.4970852136612,244.25241351127625,0.11722125113010406,0.8733697533607483,212.51404470205307,271.9679925441742,-0.30748358368873596,0.986844003200531,250.4747769832611,331.0480492115021,0.18290013074874878,0.9995384216308594,190.26903095841408,348.74347472190857,-0.1825830638408661,0.9984605312347412,360.5925258398056,277.9950953722,-0.32318437099456787,0.964232861995697,330.7267642021179,354.3732039928436,-0.6089550256729126,0.9923978447914124,372.78568506240845,442.2971785068512,-0.16296494007110596,0.9413489699363708,342.14561158418655,523.6859657764435,-0.38942012190818787,0.9880815744400024,220.12591601908207,169.177099943161,0.06909852474927902,0.9994669556617737
crossed_legs,025,239.79629230499268,114.54829466342926,-0.9961773753166199,0.9999353885650635,298.9331088066101,167.23632216453552,-0.3581218719482422,0.9999208450317383,188.26511120796204,163.75724709033966,-0.35984936356544495,0.9999366998672485,298.0962781906128,260.1660143136978,-0.2910652458667755,0.9181868433952332,183.03395318984985,259.27578592300415,-0.26075780391693115,0.9197860360145569,260.21392822265625,313.272554397583,0.04447929561138153,0.999359667301178,201.29607725143433,314.2607810497284,-0.04336698353290558,0.9995450377464294,252.29938459396362,389.4619073867798,-0.706888735294342,0.9105451107025146,258.7701759338379,302.6141445636749,-1.2544732093811035,0.9655683636665344,245.1939239501953,525.1873655319214,-0.3086141347885132,0.9187491536140442,292.0202522277832,455.63300371170044,-0.9199945330619812,0.8845044374465942,243.59911000728607,165.4967846274376,-0.35898561775684357,0.9999208450317383
crossed_legs,026,303.1540743112564,111.7373149394989,0.026960354298353195,0.9999972581863403,343.6222128868103,149.6780297756195,0.07713407278060913,0.9999356269836426,285.9629212617874,143.37213134765625,0.19658438861370087,0.9999349117279053,326.9843952655792,196.10170125961304,-0.08043546974658966,0.9862944483757019,261.8180319070816,170.97494459152222,0.11378754675388336,0.9510494470596313,319.3182792663574,226.7984848022461,-0.019524144008755684,0.9999384880065918,284.4540982246399,225.51129627227783,0.019798727706074715,0.9998527765274048,303.7314670085907,242.967547416687,-0.3872453570365906,0.9936417937278748,304.2371438741684,225.41565084457397,-0.2789138853549957,0.9745299816131592,293.4531948566437,328.0118479728699,-0.42809686064720154,0.9905620217323303,337.83052110671997,292.91892528533936,-0.24340476095676422,0.961763858795166,314.79256707429886,146.52508056163788,0.136859230697155,0.9999349117279053
crossed_legs,027,224.21405696868896,178.23903000354767,-0.5107332468032837,0.9999998807907104,273.91141229867935,230.3246955871582,0.013818434439599514,0.9999072551727295,164.91531658172607,222.59492540359497,0.022953178733587265,0.9998772144317627,309.25680363178253,277.9014197587967,0.09465066343545914,0.9891846179962158,132.36795365810394,285.2761491537094,-0.10964006185531616,0.9295936226844788,237.76354640722275,351.1519374847412,-0.04345013201236725,0.9998693466186523,177.2065383195877,350.9978177547455,0.04367556422948837,0.9999169111251831,220.63084995746613,325.0401520729065,-0.937512993812561,0.9995021820068359,197.350742071867,398.1466362476349,-0.48626595735549927,0.9986721277236938,138.84906139969826,402.9699454307556,-0.9080045819282532,0.9991317391395569,220.10349413752556,521.3245232105255,-0.3311963379383087,0.9980548620223999,219.4133644402027,226.4598104953766,0.01838580658659339,0.9998772144317627
crossed_legs,028,258.5563004016876,87.42772722244263,-0.5214773416519165,0.999991774559021,308.48392271995544,140.59379947185516,-0.3244704008102417,0.9998559951782227,228.29083728790283,145.23860335350037,0.1157858669757843,0.9998056292533875,290.5664973258972,232.08837246894836,-0.3867551386356354,0.9859474897384644,208.55923771858215,208.4744210243225,0.14940674602985382,0.6308161020278931,296.07404685020447,286.98217248916626,-0.18179599940776825,0.9997897744178772,247.86077499389648,282.70349872112274,0.18161293864250183,0.999739944934845,196.6985580921173,300.5273998975754,-0.7075777053833008,0.9861308932304382,207.1248426437378,342.9268319606781,-0.00823931209743023,0.8624492883682251,165.2116129398346,416.46094822883606,-0.437203586101532,0.9907209873199463,242.2488353252411,441.7596015930176,0.3004015386104584,0.9366856217384338,268.38738000392914,142.91620141267776,-0.1043422669172287,0.9998056292533875
crossed_legs,029,188.65221619606018,195.38407480716705,-0.1817314177751541,0.9998838901519775,202.02800917625427,247.59387516975403,0.2829943895339966,0.9998540878295898,116.72584533691406,238.8067524433136,-0.09518752247095108,0.999964714050293,231.97666454315186,324.80122089385986,0.04232868552207947,0.6601625680923462,119.44611024856567,319.6066017150879,-0.2785206437110901,0.9888090491294861,174.999263048172,365.17716121673584,0.16623833775520325,0.9999583959579468,130.29117822647095,370.2650821208954,-0.16604848206043243,0.9997493624687195,251.08619785308838,371.8817160129547,-0.06789261102676392,0.9451237320899963,205.54914951324463,290.54905021190643,-0.4204779267311096,0.991256594657898,262.3342995643616,500.08080554008484,-0.27423295378685,0.9805028438568115,310.4438281059265,377.49805784225464,-0.5645255446434021,0.9934212565422058,159.37692725658417,243.2003138065338,0.09390343353152275,0.9998540878295898
crossed_legs,030,350.1991310119629,109.4907660484314,0.009374724701046944,0.9999954700469971,382.2503442764282,143.00195217132568,0.002190752187743783,0.9999934434890747,338.06868624687195,128.3850302696228,0.20787279307842255,0.9998143315315247,372.0751955509186,181.1272337436676,-0.09759701043367386,0.9899813532829285,320.22669196128845,91.33425807952881,0.1423080712556839,0.9755984544754028,345.23184299468994,225.02920246124268,-0.10208877921104431,0.9999949932098389,322.73065423965454,210.35773372650146,0.10172119736671448,0.9999375343322754,280.22089433670044,232.61259841918945,-0.29451557993888855,0.9960907101631165,263.7025787830353,161.42596578598022,0.08640220761299133,0.7480452656745911,267.0675687789917,318.76947927474976,-0.38682544231414795,0.9982190728187561,296.4763126373291,240.89124155044556,0.08508137613534927,0.5418791174888611,360.1595152616501,135.69349122047424,0.10503177263308316,0.9998143315315247
crossed_legs,031,161.5900318622589,146.8279151916504,-0.09925630688667297,0.9999998807907104,207.91100549697876,206.5836911201477,0.1132693737745285,0.9999607801437378,108.8994083404541,221.44721674919128,0.3611353933811188,0.9999352693557739,206.1571168899536,294.2993212938309,-0.016969285905361176,0.9908018708229065,93.03369104862213,291.12378001213074,0.2181057333946228,0.7943348288536072,218.9594020843506,342.61297488212585,-0.07023008167743683,0.9996820688247681,157.8766644001007,357.2073655128479,0.07091812789440155,0.9997221827507019,177.877623796463,335.83163380622864,-0.8871731758117676,0.997397780418396,186.3621003627777,392.30763244628906,-0.596259355545044,0.9895272254943848,149.7124285697937,483.6377441883087,-0.9280104637145996,0.9923582673072815,227.84501552581787,522.6611881256104,-0.6562000513076782,0.9830337166786194,158.40520691871643,214.0154539346695,0.23720238357782364,0.9999352693557739
crossed_legs,032,413.2591245174408,93.6968220770359,-0.20856235921382904,0.9999971389770508,447.0796322822571,133.49221244454384,0.03766549006104469,0.9999663829803467,383.9940311908722,133.4698811173439,0.0032882336527109146,0.9999827146530151,459.87707805633545,184.98254358768463,-0.11240076273679733,0.9699063897132874,376.78735613822937,185.55382296442986,-0.09273649007081985,0.9743290543556213,424.488561630249,215.48751324415207,0.015786921605467796,0.9998472929000854,387.1177554130554,211.74755156040192,-0.01561337523162365,0.9999499320983887,402.0160446166992,248.6578568816185,-0.20445378124713898,0.9309375286102295,414.42631244659424,226.26616328954697,-0.45075723528862,0.9911198019981384,405.37253522872925,326.5441817045212,-0.07166079431772232,0.9447458386421204,432.83141827583313,309.9462020397186,-0.3927915394306183,0.9882612824440002,415.53683173656464,133.48104678094387,0.020476861856877804,0.9999663829803467
